Date,Open,High,Low,Close,Volume
2022-03-05 04:55:00,38804.6,38828.3,38801.1,38828.3,85.78
2022-03-05 04:56:00,38826.1,38837.8,38805.1,38836.4,151.866
2022-03-05 04:57:00,38836.4,38862.6,38836.4,38854.4,77.011
2022-03-05 04:58:00,38854.4,38866.8,38849.6,38858.5,58.653
2022-03-05 04:59:00,38864.5,38866.6,38839.6,38866.6,299.369
2022-03-05 05:00:00,38854.9,38866.6,38844.8,38861.8,125.721
2022-03-05 05:01:00,38863.1,38874.6,38840.9,38849.8,139.523
2022-03-05 05:02:00,38840.9,38856.9,38838.2,38846.7,102.677
2022-03-05 05:03:00,38853.5,38856.9,38836.4,38840.2,183.273
2022-03-05 05:04:00,38840.2,38845.1,38822.0,38832.9,217.724
2022-03-05 05:05:00,38835.6,38837.6,38797.9,38809.0,213.044
2022-03-05 05:06:00,38799.5,38825.7,38799.5,38805.7,125.782
2022-03-05 05:07:00,38822.9,38907.6,38805.7,38888.3,75.824
2022-03-05 05:08:00,38888.3,38907.6,38876.0,38897.5,202.507
2022-03-05 05:09:00,38893.8,38904.9,38833.9,38889.1,174.427
2022-03-05 05:10:00,38866.0,38889.1,38833.9,38869.2,86.824
2022-03-05 05:11:00,38869.2,38879.3,38833.9,38878.9,140.642
2022-03-05 05:12:00,38874.1,38878.9,38833.9,38862.7,180.646
2022-03-05 05:13:00,38866.9,38887.3,38847.6,38847.6,121.472
2022-03-05 05:14:00,38833.9,38855.6,38831.7,38841.2,70.266
2022-03-05 05:15:00,38844.8,38844.8,38814.0,38825.6,151.033
2022-03-05 05:16:00,38820.0,38825.6,38806.2,38820.4,145.231
2022-03-05 05:17:00,38820.4,38846.9,38820.4,38835.0,261.11
2022-03-05 05:18:00,38820.4,39455.6,38820.4,38894.1,400.779
2022-03-05 05:19:00,38877.0,38918.6,38877.0,38903.0,129.664
2022-03-05 05:20:00,38903.0,38926.8,38880.3,38901.5,236.57
2022-03-05 05:21:00,38901.5,38930.7,38896.1,38923.5,159.787
2022-03-05 05:22:00,38923.5,38930.7,38916.3,38916.3,143.043
2022-03-05 05:23:00,38916.3,38934.6,38906.4,38934.6,89.257
2022-03-05 05:24:00,38918.4,38929.4,38906.6,38906.6,268.249
2022-03-05 05:25:00,38902.5,38915.9,38889.9,38901.4,137.819
2022-03-05 05:26:00,38901.4,38929.4,38900.7,38927.9,80.059
2022-03-05 05:27:00,38927.9,38943.2,38900.7,38930.0,238.943
2022-03-05 05:28:00,38930.0,38930.8,38900.7,38909.6,161.74
2022-03-05 05:29:00,38926.9,38926.9,38901.8,38906.6,179.409
2022-03-05 05:30:00,38900.7,38913.2,38900.7,38902.9,94.404
2022-03-05 05:31:00,38907.9,38912.7,38898.4,38906.8,117.444
2022-03-05 05:32:00,38906.8,38912.7,38896.8,38896.8,323.383
2022-03-05 05:33:00,38902.5,38917.3,38892.9,38912.7,135.302
2022-03-05 05:34:00,38912.7,40117.4,38912.7,38933.0,289.524
2022-03-05 05:35:00,38933.0,38956.6,38929.1,38956.6,56.373
2022-03-05 05:36:00,38943.7,38957.6,38943.7,38945.0,78.159
2022-03-05 05:37:00,38945.0,38956.2,38932.8,38939.0,174.894
2022-03-05 05:38:00,38939.9,38944.9,38910.9,38917.6,280.654
2022-03-05 05:39:00,38917.6,38927.5,38806.7,38902.8,168.517
2022-03-05 05:40:00,38902.8,38918.6,38902.8,38917.8,120.881
2022-03-05 05:41:00,38906.7,38940.7,38902.8,38924.7,24.346
2022-03-05 05:42:00,38928.5,38931.9,38912.5,38918.7,71.063
2022-03-05 05:43:00,38918.7,38923.8,37500.0,38885.1,418.959
2022-03-05 05:44:00,38889.6,38889.6,38870.1,38874.1,133.743
2022-03-05 05:45:00,38874.1,38896.6,35000.0,38865.7,313.635
2022-03-05 05:46:00,38870.6,38914.1,38865.7,38911.4,186.769
2022-03-05 05:47:00,38911.4,39185.9,38905.5,38924.9,95.401
2022-03-05 05:48:00,38917.7,38978.2,38917.7,38934.8,335.601
2022-03-05 05:49:00,38934.8,38959.6,38934.8,38939.7,179.713
2022-03-05 05:50:00,38959.6,38959.6,38937.4,38947.3,221.621
2022-03-05 05:51:00,38959.6,38959.6,38943.4,38947.1,164.401
2022-03-05 05:52:00,38947.1,38951.5,38939.5,38946.4,80.324
2022-03-05 05:53:00,38947.5,38947.5,38910.6,38917.0,119.125
2022-03-05 05:54:00,38922.6,38922.6,38877.0,38900.9,113.3
2022-03-05 05:55:00,38897.6,38921.6,38895.0,38920.4,39.465
2022-03-05 05:56:00,38920.4,38951.5,38908.4,38941.7,111.704
2022-03-05 05:57:00,38944.9,38961.6,38943.9,38953.5,304.611
2022-03-05 05:58:00,38953.5,38968.1,38947.4,38967.4,146.704
2022-03-05 05:59:00,38966.6,39014.7,38947.4,38953.2,409.237
2022-03-05 06:00:00,38996.5,39032.5,38990.3,38994.2,486.92
2022-03-05 06:01:00,38998.1,39020.5,38990.3,39019.8,47.455
2022-03-05 06:02:00,39019.8,39035.8,38992.4,39002.4,146.124
2022-03-05 06:03:00,39006.3,39006.3,38981.0,38988.4,100.105
2022-03-05 06:04:00,38988.4,39002.0,38953.2,38978.6,47.355
2022-03-05 06:05:00,38978.8,38988.8,38639.2,38983.1,84.462
2022-03-05 06:06:00,38952.7,39010.2,38952.7,39003.0,319.925
2022-03-05 06:07:00,38999.7,39019.0,38989.6,39017.7,107.193
2022-03-05 06:08:00,39017.9,39042.8,39010.7,39041.2,133.967
2022-03-05 06:09:00,39041.2,39041.2,39014.2,39014.2,83.97
2022-03-05 06:10:00,39025.9,39025.9,38996.0,39013.0,323.439
2022-03-05 06:11:00,39013.0,39042.8,39011.0,39037.3,168.457
2022-03-05 06:12:00,39025.7,39088.0,39025.7,39084.0,107.429
2022-03-05 06:13:00,39088.0,39088.0,39053.2,39084.1,257.539
2022-03-05 06:14:00,39084.0,39298.2,39049.6,39086.1,242.972
2022-03-05 06:15:00,39078.5,39848.0,39059.1,39092.6,102.552
2022-03-05 06:16:00,39087.1,39092.6,39000.0,39051.0,251.146
2022-03-05 06:17:00,39047.4,39055.5,38996.0,39032.7,119.607
2022-03-05 06:18:00,39032.7,39055.5,39023.9,39030.8,257.699
2022-03-05 06:19:00,39030.5,39055.5,39025.7,39035.0,155.168
2022-03-05 06:20:00,39043.2,39055.5,39016.6,39029.5,124.677
2022-03-05 06:21:00,38993.7,39029.5,37000.0,39000.8,113.547
2022-03-05 06:22:00,38998.2,39016.0,38960.8,38998.8,333.437
2022-03-05 06:23:00,38990.4,39016.0,38982.8,38989.1,97.56
2022-03-05 06:24:00,38989.5,38998.7,38984.8,38993.2,89.861
2022-03-05 06:25:00,38993.2,39022.2,38988.8,39016.4,50.943
2022-03-05 06:26:00,39014.8,39022.2,39010.8,39022.2,100.145
2022-03-05 06:27:00,39017.6,39022.2,38988.8,39000.3,117.946
2022-03-05 06:28:00,39000.0,39000.3,38960.3,38992.5,86.089
2022-03-05 06:29:00,38993.3,38999.8,38985.9,38995.2,255.665
2022-03-05 06:30:00,38995.2,39040.6,38982.3,39038.0,490.686
2022-03-05 06:31:00,39032.1,39038.0,39002.8,39011.1,194.507
2022-03-05 06:32:00,39006.4,39009.0,38992.5,39006.1,161.358
2022-03-05 06:33:00,39006.1,39038.0,39003.6,39036.7,58.058
2022-03-05 06:34:00,39038.0,39046.4,39028.6,39030.0,151.669
2022-03-05 06:35:00,39015.7,39019.1,39007.5,39012.6,101.982
2022-03-05 06:36:00,39015.1,39027.4,39012.2,39027.4,57.295
2022-03-05 06:37:00,39025.1,39059.8,39020.8,39059.8,109.218
2022-03-05 06:38:00,39059.8,39063.7,39048.1,39050.8,126.277
2022-03-05 06:39:00,39056.6,39106.2,39035.4,39040.2,187.603
2022-03-05 06:40:00,39035.4,39042.7,39012.2,39016.5,182.639
2022-03-05 06:41:00,39029.5,39029.5,39012.0,39023.5,114.609
2022-03-05 06:42:00,39023.0,39031.0,39009.8,39029.7,80.472
2022-03-05 06:43:00,39029.4,39031.0,39002.0,39008.3,114.878
2022-03-05 06:44:00,39013.4,39013.4,39002.0,39013.1,46.831
2022-03-05 06:45:00,39011.2,39013.1,38996.2,38996.2,185.638
2022-03-05 06:46:00,39004.6,39004.6,38970.7,38975.5,174.613
2022-03-05 06:47:00,38974.6,39004.6,38974.6,39002.0,151.045
2022-03-05 06:48:00,39002.9,39004.6,38972.2,38973.2,121.6
2022-03-05 06:49:00,38981.0,38981.0,38962.7,38978.4,68.228
2022-03-05 06:50:00,38973.2,38978.8,38962.7,38962.7,251.738
2022-03-05 06:51:00,38973.6,38973.6,38936.3,38936.9,281.532
2022-03-05 06:52:00,38941.5,38955.1,38928.5,38955.1,87.02
2022-03-05 06:53:00,38940.9,38955.1,38934.0,38934.8,176.5
2022-03-05 06:54:00,38934.8,38949.5,38930.1,38941.9,66.187
2022-03-05 06:55:00,38937.7,38954.4,38936.7,38949.7,121.761
2022-03-05 06:56:00,38951.4,38967.0,38944.0,38954.9,114.495
2022-03-05 06:57:00,38951.7,38966.2,38949.3,38954.7,219.932
2022-03-05 06:58:00,38966.2,38966.2,38948.6,38957.0,88.852
2022-03-05 06:59:00,38952.3,38982.5,38952.3,38982.5,101.578
2022-03-05 07:00:00,38978.8,39000.1,38950.0,38959.6,375.958
2022-03-05 07:01:00,39000.1,39000.1,38952.3,39000.1,410.084
2022-03-05 07:02:00,38952.3,39586.5,38936.6,38955.6,332.413
2022-03-05 07:03:00,38967.5,38979.8,38948.1,38964.3,217.824
2022-03-05 07:04:00,38971.6,38979.8,38953.9,38974.5,242.586
2022-03-05 07:05:00,38970.9,38988.6,38960.8,38967.7,252.173
2022-03-05 07:06:00,38967.7,38977.4,38953.7,38961.4,155.943
2022-03-05 07:07:00,38957.7,38967.0,38954.6,38959.2,55.564
2022-03-05 07:08:00,38959.2,38971.9,38944.2,38958.8,95.719
2022-03-05 07:09:00,38955.3,40792.5,38953.8,38976.0,228.318
2022-03-05 07:10:00,38975.8,39431.6,38974.4,39023.0,287.001
2022-03-05 07:11:00,39023.0,39192.0,38996.0,39044.2,229.399
2022-03-05 07:12:00,39043.9,39047.8,39029.3,39037.9,83.832
2022-03-05 07:13:00,39032.5,39072.6,39032.5,39044.6,58.543
2022-03-05 07:14:00,39062.5,39074.3,39044.6,39060.6,108.029
2022-03-05 07:15:00,39049.0,39073.9,39040.7,39041.2,253.933
2022-03-05 07:16:00,39045.0,39066.8,39040.7,39066.8,224.135
2022-03-05 07:17:00,39061.1,39073.8,39061.1,39068.3,168.216
2022-03-05 07:18:00,39073.8,39672.6,39068.3,39104.6,160.497
2022-03-05 07:19:00,39104.6,39122.5,39102.6,39110.1,99.647
2022-03-05 07:20:00,39104.6,39135.5,39081.6,39127.6,102.371
2022-03-05 07:21:00,39110.8,39124.6,39102.5,39102.7,80.372
2022-03-05 07:22:00,39110.1,39110.1,39094.7,39106.1,80.891
2022-03-05 07:23:00,39098.8,39108.5,39088.5,39092.0,180.262
2022-03-05 07:24:00,39087.6,39098.6,39081.6,39087.8,147.553
2022-03-05 07:25:00,39084.2,39118.6,39084.2,39104.2,166.171
2022-03-05 07:26:00,39104.2,39126.5,39099.9,39110.3,132.08
2022-03-05 07:27:00,39099.9,39120.4,39096.2,39096.2,183.706
2022-03-05 07:28:00,39101.8,39113.1,39090.6,39107.0,48.802
2022-03-05 07:29:00,39098.7,39107.0,39083.3,39089.1,168.084
2022-03-05 07:30:00,39083.3,39091.9,39050.9,39073.2,129.148
2022-03-05 07:31:00,39073.2,39084.0,39047.0,39076.0,245.807
2022-03-05 07:32:00,39053.0,39064.6,39048.0,39055.9,108.552
2022-03-05 07:33:00,39064.6,39064.6,39044.0,39050.9,122.781
2022-03-05 07:34:00,39047.4,39060.9,39025.1,39040.5,264.674
2022-03-05 07:35:00,39040.5,39047.2,39037.2,39041.1,91.904
2022-03-05 07:36:00,39040.3,39058.5,39038.8,39047.3,223.889
2022-03-05 07:37:00,39049.1,39056.9,39038.8,39056.9,191.811
2022-03-05 07:38:00,39053.1,39060.9,39046.1,39051.0,215.526
2022-03-05 07:39:00,39046.1,39068.5,39043.1,39063.5,151.187
2022-03-05 07:40:00,39063.5,39068.5,39045.6,39060.0,320.848
2022-03-05 07:41:00,39051.7,39063.9,39049.1,39053.3,83.404
2022-03-05 07:42:00,39057.0,39067.8,39054.8,39064.3,98.726
2022-03-05 07:43:00,39054.8,39089.1,39054.8,39074.7,67.45
2022-03-05 07:44:00,39083.7,39083.7,39074.7,39078.1,27.941
2022-03-05 07:45:00,39075.6,40003.9,39075.6,39105.4,72.055
2022-03-05 07:46:00,39105.4,39120.8,39091.2,39100.5,136.274
2022-03-05 07:47:00,39100.5,39109.5,39075.6,39083.7,247.698
2022-03-05 07:48:00,39079.8,39087.2,39072.8,39075.7,22.808
2022-03-05 07:49:00,39081.0,39099.1,39073.4,39099.1,61.541
2022-03-05 07:50:00,39093.1,39099.1,39087.1,39096.6,140.585
2022-03-05 07:51:00,39100.1,39100.1,39068.8,39068.8,58.684
2022-03-05 07:52:00,39068.8,39071.8,39040.5,39040.5,436.546
2022-03-05 07:53:00,39071.8,39071.8,39000.0,39000.0,128.997
2022-03-05 07:54:00,39000.6,39013.3,38995.9,39013.3,69.594
2022-03-05 07:55:00,39011.2,39017.2,38990.7,38992.4,108.809
2022-03-05 07:56:00,38992.4,39012.9,38985.4,38996.9,70.249
2022-03-05 07:57:00,39002.4,39014.9,38996.1,39004.8,228.879
2022-03-05 07:58:00,38999.1,39038.2,38996.1,39030.9,84.09
2022-03-05 07:59:00,39030.9,39031.1,39002.1,39031.1,212.873
2022-03-05 08:00:00,39020.8,39044.4,39011.2,39042.9,95.222
2022-03-05 08:01:00,39054.0,39057.0,37000.0,39016.4,140.156
2022-03-05 08:02:00,39016.4,39016.8,38992.0,39000.5,142.251
2022-03-05 08:03:00,39000.5,39001.2,38991.2,38992.7,102.734
2022-03-05 08:04:00,38992.7,39015.2,38991.2,39015.2,114.492
2022-03-05 08:05:00,39015.2,39015.2,38991.0,38991.0,127.466
2022-03-05 08:06:00,38991.2,39015.0,38989.8,39015.0,152.167
2022-03-05 08:07:00,39014.2,39020.1,39008.7,39018.4,51.527
2022-03-05 08:08:00,39012.0,39024.0,39001.8,39020.3,114.852
2022-03-05 08:09:00,39023.2,39027.9,39003.1,39016.0,170.177
2022-03-05 08:10:00,39022.6,39022.6,38990.5,38995.5,103.839
2022-03-05 08:11:00,38997.9,38997.9,38990.4,38996.4,106.559
2022-03-05 08:12:00,38990.4,39005.0,38990.3,38999.9,77.322
2022-03-05 08:13:00,39005.0,39006.0,38991.4,39000.4,23.224
2022-03-05 08:14:00,38999.5,39003.4,38994.0,38994.0,105.734
2022-03-05 08:15:00,38998.4,39002.3,38991.4,38995.6,271.59
2022-03-05 08:16:00,38995.6,39003.4,38939.6,38960.4,84.037
2022-03-05 08:17:00,38963.8,38997.8,38954.4,38980.4,183.722
2022-03-05 08:18:00,38975.6,38991.2,38965.8,38991.2,82.81
2022-03-05 08:19:00,38983.9,38991.2,38983.8,38986.0,55.808
2022-03-05 08:20:00,38986.0,39017.7,38986.0,39004.9,80.675
2022-03-05 08:21:00,39002.7,39124.7,39002.7,39019.0,309.167
2022-03-05 08:22:00,39019.0,39027.2,39009.2,39016.3,164.061
2022-03-05 08:23:00,39014.8,39016.3,38998.8,39013.2,40.873
2022-03-05 08:24:00,39011.1,39016.3,39003.3,39003.8,106.358
2022-03-05 08:25:00,39003.3,39014.0,38998.8,38998.8,162.535
2022-03-05 08:26:00,39006.7,39006.7,38907.0,38952.7,58.824
2022-03-05 08:27:00,38961.9,38981.0,38951.4,38977.5,363.821
2022-03-05 08:28:00,38958.0,38985.3,38955.0,38966.7,154.666
2022-03-05 08:29:00,38964.1,38989.1,38960.2,38986.5,212.656
2022-03-05 08:30:00,38963.5,39001.6,38963.5,38987.4,87.932
2022-03-05 08:31:00,38994.6,38994.6,38984.9,38992.0,162.683
2022-03-05 08:32:00,38990.0,40730.4,38990.0,39021.4,202.061
2022-03-05 08:33:00,39020.9,39020.9,38992.0,38994.0,448.047
2022-03-05 08:34:00,38994.0,39020.5,38994.0,39020.5,258.143
2022-03-05 08:35:00,39020.5,39033.4,39005.9,39025.2,234.401
2022-03-05 08:36:00,39025.2,39029.0,39011.2,39023.7,53.583
2022-03-05 08:37:00,39017.4,39029.0,39014.6,39020.3,113.249
2022-03-05 08:38:00,39024.2,39189.8,39020.3,39041.1,250.343
2022-03-05 08:39:00,39038.9,39491.5,39035.0,39065.0,189.32
2022-03-05 08:40:00,39065.0,39198.9,39036.4,39037.4,204.98
2022-03-05 08:41:00,39047.2,39050.5,39028.1,39039.9,156.697
2022-03-05 08:42:00,39032.3,39079.9,39028.1,39074.2,167.682
2022-03-05 08:43:00,39079.9,39877.8,39074.2,39102.4,118.12
2022-03-05 08:44:00,39100.2,39147.6,39097.4,39144.7,36.478
2022-03-05 08:45:00,39148.6,39193.4,39134.8,39164.8,361.724
2022-03-05 08:46:00,39164.8,39193.4,39152.9,39174.0,236.648
2022-03-05 08:47:00,39174.0,39182.4,39134.9,39134.9,251.523
2022-03-05 08:48:00,39142.1,39167.5,39134.9,39157.7,442.237
2022-03-05 08:49:00,39155.8,39170.3,39131.0,39131.0,185.33
2022-03-05 08:50:00,39145.8,39159.2,39131.0,39131.4,198.429
2022-03-05 08:51:00,39139.7,39148.1,39109.5,39148.1,507.914
2022-03-05 08:52:00,39143.0,39148.1,38993.7,39083.0,254.367
2022-03-05 08:53:00,39091.1,39098.6,39082.6,39083.8,175.183
2022-03-05 08:54:00,39076.6,39106.9,39075.2,39075.7,326.251
2022-03-05 08:55:00,39084.4,39106.9,39080.5,39084.0,144.873
2022-03-05 08:56:00,39087.9,39091.5,39082.6,39084.7,54.073
2022-03-05 08:57:00,39090.7,39090.7,39068.9,39068.9,71.283
2022-03-05 08:58:00,39075.4,39089.9,39059.6,39070.7,355.644
2022-03-05 08:59:00,39070.7,39088.2,39070.7,39082.3,149.136
2022-03-05 09:00:00,39082.3,39099.3,39075.0,39094.6,176.259
2022-03-05 09:01:00,39096.6,39098.6,39055.1,39068.4,175.534
2022-03-05 09:02:00,39054.6,39068.4,39034.3,39034.3,116.67
2022-03-05 09:03:00,39040.7,39055.9,38988.5,38988.5,138.266
2022-03-05 09:04:00,39012.6,39025.4,38988.5,39004.0,144.551
2022-03-05 09:05:00,39021.0,39024.8,38998.6,39007.8,75.664
2022-03-05 09:06:00,39008.1,39011.7,38967.8,39001.8,31.75
2022-03-05 09:07:00,39001.8,39017.7,38998.9,39017.0,182.278
2022-03-05 09:08:00,39008.9,39014.2,39000.0,39001.3,96.005
2022-03-05 09:09:00,39005.3,39029.4,39000.0,39027.7,68.197
2022-03-05 09:10:00,39029.4,39034.4,39015.2,39015.9,175.905
2022-03-05 09:11:00,39015.3,39020.2,39000.0,39018.4,137.254
2022-03-05 09:12:00,39000.0,39002.6,38972.7,38986.3,255.679
2022-03-05 09:13:00,38987.0,39008.9,38981.2,39008.9,156.081
2022-03-05 09:14:00,39008.9,39008.9,38984.3,38991.5,108.366
2022-03-05 09:15:00,38996.7,39003.3,38991.5,38998.7,72.664
2022-03-05 09:16:00,39002.0,39008.9,38995.5,39008.9,22.774
2022-03-05 09:17:00,39005.1,39025.4,38995.9,39001.0,40.823
2022-03-05 09:18:00,39009.6,39009.6,38996.0,39000.8,6.097
2022-03-05 09:19:00,38996.4,39008.0,38982.6,38985.2,197.096
2022-03-05 09:20:00,38999.6,38999.6,38979.4,38984.3,52.372
2022-03-05 09:21:00,38977.3,38983.1,37250.7,38976.5,160.956
2022-03-05 09:22:00,38979.1,38993.0,38976.5,38985.7,79.078
2022-03-05 09:23:00,38985.7,39120.0,38985.7,39036.9,323.327
2022-03-05 09:24:00,39040.0,39614.9,39003.1,39036.0,126.375
2022-03-05 09:25:00,39036.0,39132.3,39029.6,39085.7,263.036
2022-03-05 09:26:00,39079.3,39096.8,39065.8,39070.1,112.253
2022-03-05 09:27:00,39076.7,39086.1,39029.6,39069.3,155.1
2022-03-05 09:28:00,39029.6,39071.7,39029.6,39062.1,64.929
2022-03-05 09:29:00,39062.1,39073.2,39044.1,39044.1,205.59
2022-03-05 09:30:00,39053.4,39077.5,39044.1,39077.5,128.308
2022-03-05 09:31:00,39055.7,39077.5,39029.6,39046.5,97.101
2022-03-05 09:32:00,39045.1,39065.0,39045.1,39053.4,77.981
2022-03-05 09:33:00,39053.4,39057.3,39035.5,39035.5,99.224
2022-03-05 09:34:00,39041.1,39054.7,39035.5,39054.7,82.401
2022-03-05 09:35:00,39054.7,39058.8,39045.5,39045.5,136.054
2022-03-05 09:36:00,39050.7,39054.6,39043.5,39051.8,42.646
2022-03-05 09:37:00,39046.7,39058.8,39017.9,39026.1,141.732
2022-03-05 09:38:00,39025.6,39034.7,39003.1,39003.1,281.219
2022-03-05 09:39:00,39020.2,39020.2,38991.0,38997.1,87.855
2022-03-05 09:40:00,38991.9,39023.6,38991.9,39018.8,157.803
2022-03-05 09:41:00,39023.6,39042.8,39014.9,39021.0,186.893
2022-03-05 09:42:00,39016.1,39036.1,39014.9,39023.2,177.722
2022-03-05 09:43:00,39032.0,39038.5,39023.2,39029.0,91.704
2022-03-05 09:44:00,39029.0,39035.8,39029.0,39035.8,62.011
2022-03-05 09:45:00,39035.8,39041.5,38992.0,38994.9,133.813
2022-03-05 09:46:00,39005.0,39005.0,38992.0,39001.6,57.435
2022-03-05 09:47:00,38998.6,39012.3,38993.6,39010.5,145.089
2022-03-05 09:48:00,39010.5,39010.5,38984.0,38994.8,47.316
2022-03-05 09:49:00,38989.3,39006.2,38986.1,39003.9,44.735
2022-03-05 09:50:00,39006.2,39014.8,38999.1,39014.8,37.178
2022-03-05 09:51:00,39011.0,39028.3,39006.0,39013.0,327.374
2022-03-05 09:52:00,39013.0,39019.7,39006.0,39019.7,131.885
2022-03-05 09:53:00,39007.0,39039.0,39007.0,39033.0,179.988
2022-03-05 09:54:00,39039.0,39042.4,39002.1,39006.0,77.861
2022-03-05 09:55:00,39003.4,39042.4,39002.6,39014.7,86.086
2022-03-05 09:56:00,39021.2,39025.1,39002.1,39004.0,103.264
2022-03-05 09:57:00,39025.1,39025.1,38999.5,39004.0,105.485
2022-03-05 09:58:00,39013.3,39019.9,39009.9,39013.6,198.045
2022-03-05 09:59:00,39019.9,39042.4,39013.6,39033.7,89.5
2022-03-05 10:00:00,39042.4,39045.3,39026.8,39041.3,230.539
2022-03-05 10:01:00,39036.3,39059.5,39036.3,39053.1,29.758
2022-03-05 10:02:00,39059.5,39363.3,39044.4,39059.1,54.839
2022-03-05 10:03:00,39054.7,39062.2,39042.6,39042.6,209.264
2022-03-05 10:04:00,39047.6,39055.4,39042.6,39051.2,131.266
2022-03-05 10:05:00,39048.5,39055.4,39002.7,39002.7,64.921
2022-03-05 10:06:00,39008.9,39008.9,38950.5,38950.5,249.996
2022-03-05 10:07:00,38950.5,38961.1,38795.6,38884.9,230.906
2022-03-05 10:08:00,38884.9,38920.0,38816.8,38853.1,144.548
2022-03-05 10:09:00,38863.6,38900.6,38842.4,38900.6,160.835
2022-03-05 10:10:00,38884.5,38950.4,38881.8,38939.7,368.543
2022-03-05 10:11:00,38945.9,39089.5,38932.4,39077.8,228.301
2022-03-05 10:12:00,39089.5,39193.4,38961.9,39092.4,274.993
2022-03-05 10:13:00,38961.9,39106.2,38961.9,39068.6,66.702
2022-03-05 10:14:00,39101.7,39117.8,39068.6,39068.6,134.986
2022-03-05 10:15:00,39102.8,39116.2,39028.9,39110.3,230.468
2022-03-05 10:16:00,39116.2,39128.0,39072.7,39072.7,184.195
2022-03-05 10:17:00,39084.2,39128.0,39072.7,39112.9,307.942
2022-03-05 10:18:00,39115.6,39151.7,39064.1,39064.1,243.946
2022-03-05 10:19:00,39123.8,39147.2,39064.1,39135.6,69.314
2022-03-05 10:20:00,39152.1,39152.1,39135.6,39147.8,118.67
2022-03-05 10:21:00,39143.7,41052.9,39143.7,39143.7,168.505
2022-03-05 10:22:00,39148.8,39151.9,39064.1,39091.6,196.54
2022-03-05 10:23:00,39092.9,39092.9,39051.3,39051.3,31.96
2022-03-05 10:24:00,39051.3,39065.3,39025.5,39025.5,149.766
2022-03-05 10:25:00,39031.0,39054.7,38000.0,38962.7,390.546
2022-03-05 10:26:00,38976.9,38976.9,38774.6,38954.5,175.524
2022-03-05 10:27:00,38953.4,38962.2,38936.5,38950.3,141.821
2022-03-05 10:28:00,38962.2,38976.9,38936.5,38947.2,308.181
2022-03-05 10:29:00,38946.1,38955.0,38924.7,38952.3,121.921
2022-03-05 10:30:00,38945.4,38955.1,38900.0,38916.5,244.744
2022-03-05 10:31:00,38953.9,38993.2,38916.5,38982.6,495.579
2022-03-05 10:32:00,38968.6,38982.6,38959.0,38982.6,103.027
2022-03-05 10:33:00,38978.2,39009.7,38974.3,38974.3,226.932
2022-03-05 10:34:00,38984.9,39051.0,38971.5,39004.7,211.34
2022-03-05 10:35:00,39011.2,39024.8,39001.6,39010.1,150.065
2022-03-05 10:36:00,39008.4,39032.5,39001.6,39017.8,179.136
2022-03-05 10:37:00,39032.5,39045.4,39017.8,39045.4,102.163
2022-03-05 10:38:00,39032.5,39040.2,39001.9,39024.8,183.516
2022-03-05 10:39:00,39018.9,39038.8,39018.9,39022.2,199.317
2022-03-05 10:40:00,39024.0,39038.8,39015.0,39036.0,111.841
2022-03-05 10:41:00,39031.3,39043.1,39015.0,39026.6,136.595
2022-03-05 10:42:00,39032.5,39054.7,39026.6,39047.4,135.411
2022-03-05 10:43:00,39039.2,39047.4,39030.7,39030.7,48.83
2022-03-05 10:44:00,39036.6,39040.5,39030.7,39040.5,58.375
2022-03-05 10:45:00,39030.7,39047.4,39015.0,39025.8,390.127
2022-03-05 10:46:00,39029.2,39049.7,39024.5,39049.7,72.511
2022-03-05 10:47:00,39054.4,39076.3,39024.5,39076.3,122.147
2022-03-05 10:48:00,39059.7,39073.4,39036.3,39070.3,451.843
2022-03-05 10:49:00,39074.2,39082.7,39061.9,39081.1,53.138
2022-03-05 10:50:00,39077.2,39093.6,39072.5,39081.8,145.33
2022-03-05 10:51:00,39082.8,39107.2,39079.6,39093.1,84.749
2022-03-05 10:52:00,39103.3,39146.7,39099.4,39115.8,101.808
2022-03-05 10:53:00,39119.9,39134.8,39114.0,39119.2,173.147
2022-03-05 10:54:00,39113.8,39121.6,39099.4,39108.4,126.462
2022-03-05 10:55:00,39111.0,39124.1,39105.9,39124.1,115.244
2022-03-05 10:56:00,39122.7,39125.7,39108.3,39122.0,178.895
2022-03-05 10:57:00,39125.7,39130.7,39105.9,39128.3,202.213
2022-03-05 10:58:00,39128.3,39138.7,39115.3,39129.9,57.533
2022-03-05 10:59:00,39136.9,39211.5,39130.3,39211.5,155.206
2022-03-05 11:00:00,39141.8,39211.5,39135.0,39142.8,50.56
2022-03-05 11:01:00,39139.2,39144.4,39083.8,39096.3,202.327
2022-03-05 11:02:00,39104.0,39137.3,39098.6,39137.3,144.499
2022-03-05 11:03:00,39123.2,39129.0,39105.0,39111.2,91.586
2022-03-05 11:04:00,39105.0,39137.3,39105.0,39130.7,172.298
2022-03-05 11:05:00,39136.5,39140.3,39132.2,39140.0,38.489
2022-03-05 11:06:00,39136.7,39137.5,39119.5,39119.5,77.257
2022-03-05 11:07:00,39134.4,39148.8,39114.1,39148.8,98.589
2022-03-05 11:08:00,39146.2,39192.9,39142.9,39185.0,158.904
2022-03-05 11:09:00,39181.7,39565.0,39181.7,39266.6,187.658
2022-03-05 11:10:00,39266.6,39282.2,39191.5,39191.5,294.456
2022-03-05 11:11:00,39256.2,39281.2,39191.5,39255.7,316.238
